Date,Open*,High,Low,Close**,Volume,Market Cap
15-Aug-17,"4,326.99","4,455.97","3,906.18",4181.93,3258050048.00,"69,038,855,081"
14-Aug-17,"4,066.10","4,325.13","3,989.16",4325.13,2463089920.00,"71,394,704,654"
13-Aug-17,"3,880.04","4,208.39","3,857.80",4073.26,3159089920.00,"67,230,528,989"
12-Aug-17,"3,650.63","3,949.92","3,613.70",3884.71,2219589888.00,"64,111,163,866"
11-Aug-17,"3,373.82","3,679.72","3,372.12",3650.62,2021190016.00,"60,241,844,923"
10-Aug-17,"3,341.84","3,453.45","3,319.47",3381.28,1515110016.00,"55,791,120,000"
9-Aug-17,"3,420.40","3,422.76","3,247.67",3342.47,1468960000.00,"55,145,196,472"
8-Aug-17,"3,370.22","3,484.85","3,345.83",3419.94,1752760064.00,"56,417,337,745"
7-Aug-17,"3,212.78","3,397.68","3,180.89",3378.94,1482279936.00,"55,734,179,251"
6-Aug-17,"3,257.61","3,293.29","3,155.60",3213.94,1105030016.00,"53,006,426,108"
5-Aug-17,"2,897.63","3,290.01","2,874.83",3252.91,1945699968.00,"53,643,452,554"
4-Aug-17,"2,806.93","2,899.33","2,743.72",2895.89,1002120000.00,"47,749,461,443"
3-Aug-17,"2,709.56","2,813.31","2,685.14",2804.73,804796992.00,"46,239,970,790"
2-Aug-17,"2,727.13","2,762.53","2,668.59",2710.67,1094950016.00,"44,684,649,516"
1-Aug-17,"2,871.30","2,921.35","2,685.61",2718.26,1324669952.00,"44,804,603,885"
31-Jul-17,"2,763.24","2,889.62","2,720.61",2875.34,860574976.00,"47,388,334,773"
30-Jul-17,"2,724.39","2,758.53","2,644.85",2757.18,705942976.00,"45,435,913,868"
29-Jul-17,"2,807.02","2,808.76","2,692.80",2726.45,803745984.00,"44,924,534,585"
28-Jul-17,"2,679.73","2,897.45","2,679.73",2809.01,1380099968.00,"46,279,316,161"
27-Jul-17,"2,538.71","2,693.32","2,529.34",2671.78,789104000.00,"44,013,533,097"
26-Jul-17,"2,577.77","2,610.76","2,450.80",2529.45,937404032.00,"41,663,929,265"
25-Jul-17,"2,757.50","2,768.08","2,480.96",2576.48,1460089984.00,"42,433,788,244"
24-Jul-17,"2,732.70","2,777.26","2,699.19",2754.86,866473984.00,"45,366,654,309"
23-Jul-17,"2,808.10","2,832.18","2,653.94",2730.40,1072840000.00,"44,957,775,265"
22-Jul-17,"2,668.63","2,862.42","2,657.71",2810.12,1177129984.00,"46,264,340,367"
21-Jul-17,"2,838.41","2,838.41","2,621.85",2667.76,1489449984.00,"43,915,296,559"
20-Jul-17,"2,269.89","2,900.70","2,269.89",2817.60,2249260032.00,"46,376,428,080"
19-Jul-17,"2,323.08","2,397.17","2,260.23",2273.43,1245100032.00,"37,415,031,061"
18-Jul-17,"2,233.52","2,387.61","2,164.77",2318.88,1512450048.00,"38,158,677,672"
17-Jul-17,"1,932.62","2,230.49","1,932.62",2228.41,1201760000.00,"36,665,393,517"
16-Jul-17,"1,991.98","2,058.77","1,843.03",1929.82,1182870016.00,"31,748,939,343"
15-Jul-17,"2,230.12","2,231.14","1,990.41",1998.86,993608000.00,"32,880,721,300"
14-Jul-17,"2,360.59","2,363.25","2,183.22",2233.34,882502976.00,"36,734,255,488"
13-Jul-17,"2,402.70","2,425.22","2,340.83",2357.90,835769984.00,"38,778,935,907"
12-Jul-17,"2,332.77","2,423.71","2,275.14",2398.84,1117410048.00,"39,447,604,438"
11-Jul-17,"2,385.89","2,413.47","2,296.81",2337.79,1329760000.00,"38,438,497,236"
10-Jul-17,"2,525.25","2,537.16","2,321.13",2372.56,1111200000.00,"39,005,033,499"
9-Jul-17,"2,572.61","2,635.49","2,517.59",2518.44,527856000.00,"41,397,076,604"
8-Jul-17,"2,520.27","2,571.34","2,492.31",2571.34,733329984.00,"42,262,222,823"
7-Jul-17,"2,608.59","2,916.14","2,498.87",2518.66,917411968.00,"41,391,217,675"
6-Jul-17,"2,608.10","2,616.72","2,581.69",2608.56,761956992.00,"42,863,758,795"
5-Jul-17,"2,602.87","2,622.65","2,538.55",2601.99,941566016.00,"42,751,085,999"
4-Jul-17,"2,561.00","2,631.59","2,559.35",2601.64,985516032.00,"42,740,618,673"
3-Jul-17,"2,498.56","2,595.00","2,480.47",2564.06,964112000.00,"42,118,211,083"
2-Jul-17,"2,436.40","2,514.28","2,394.84",2506.47,803747008.00,"41,167,015,221"
1-Jul-17,"2,492.60","2,515.27","2,419.23",2434.55,779913984.00,"39,980,058,373"
30-Jun-17,"2,539.24","2,559.25","2,478.43",2480.84,860273024.00,"40,735,082,695"
29-Jun-17,"2,567.56","2,588.83","2,510.48",2539.32,949979008.00,"41,690,395,783"
28-Jun-17,"2,553.03","2,603.98","2,484.42",2574.79,1183869952.00,"42,268,942,193"
27-Jun-17,"2,478.45","2,552.45","2,332.99",2552.45,1489789952.00,"41,897,190,525"
26-Jun-17,"2,590.57","2,615.25","2,376.29",2478.45,1663280000.00,"40,677,994,354"
25-Jun-17,"2,607.25","2,682.26","2,552.12",2589.41,1161100032.00,"42,495,001,716"
24-Jun-17,"2,738.52","2,757.94","2,583.19",2608.72,982750016.00,"42,807,952,581"
23-Jun-17,"2,707.34","2,765.17","2,706.37",2744.91,961318976.00,"45,037,797,053"
22-Jun-17,"2,691.03","2,723.74","2,642.36",2705.41,1097939968.00,"44,384,244,937"
21-Jun-17,"2,709.43","2,772.01","2,660.40",2689.10,1626579968.00,"44,111,929,173"
20-Jun-17,"2,591.26","2,763.45","2,589.82",2721.79,1854189952.00,"44,643,512,689"
19-Jun-17,"2,549.03","2,662.85","2,549.03",2589.60,1446840064.00,"42,470,734,800"
18-Jun-17,"2,655.35","2,662.10","2,516.33",2548.29,1178659968.00,"41,788,418,974"
17-Jun-17,"2,514.01","2,685.19","2,484.96",2655.88,1534509952.00,"43,548,031,452"
16-Jun-17,"2,469.57","2,539.92","2,385.15",2518.56,1195190016.00,"41,291,821,423"
15-Jun-17,"2,499.58","2,534.71","2,212.96",2464.58,2026259968.00,"40,402,259,202"
14-Jun-17,"2,716.88","2,786.83","2,412.94",2506.37,1696560000.00,"41,082,567,339"
13-Jun-17,"2,680.91","2,789.04","2,650.38",2717.02,1781200000.00,"44,530,631,894"
12-Jun-17,"2,953.22","2,997.26","2,518.56",2659.63,2569530112.00,"43,585,351,533"
11-Jun-17,"2,942.41","2,996.60","2,840.53",2958.11,1752400000.00,"48,471,330,146"
10-Jun-17,"2,828.14","2,950.99","2,746.55",2947.71,2018889984.00,"48,295,501,718"
9-Jun-17,"2,807.44","2,901.71","2,795.62",2823.81,1348950016.00,"46,260,465,854"
8-Jun-17,"2,720.49","2,815.30","2,670.95",2805.62,1281170048.00,"45,957,247,989"
7-Jun-17,"2,869.38","2,869.38","2,700.56",2732.16,1517709952.00,"44,748,237,218"
6-Jun-17,"2,690.84","2,999.91","2,690.84",2863.20,2089609984.00,"46,888,622,160"
5-Jun-17,"2,512.40","2,686.81","2,510.22",2686.81,1369309952.00,"43,994,968,834"
4-Jun-17,"2,547.79","2,585.89","2,452.54",2511.81,1355120000.00,"41,124,262,595"
3-Jun-17,"2,493.72","2,581.91","2,423.57",2515.35,1514950016.00,"41,177,190,057"
2-Jun-17,"2,404.03","2,488.55","2,373.32",2488.55,1317030016.00,"40,732,491,835"
1-Jun-17,"2,288.33","2,448.39","2,288.33",2407.88,1653180032.00,"39,407,633,763"
31-May-17,"2,187.19","2,311.08","2,145.57",2286.41,1544829952.00,"37,414,813,240"
30-May-17,"2,255.36","2,301.96","2,124.57",2175.47,1443970048.00,"35,594,903,085"
29-May-17,"2,159.43","2,307.05","2,107.17",2255.61,994625024.00,"36,901,102,917"
28-May-17,"2,054.08","2,267.34","2,054.08",2155.80,1147139968.00,"35,264,171,110"
27-May-17,"2,196.27","2,260.20","1,855.83",2038.87,1700480000.00,"33,347,170,525"
26-May-17,"2,320.89","2,573.79","2,071.99",2202.42,1763480064.00,"36,017,660,894"
25-May-17,"2,446.24","2,763.71","2,285.30",2304.98,2406700032.00,"37,690,456,715"
24-May-17,"2,321.37","2,523.72","2,321.37",2443.64,1725379968.00,"39,952,841,999"
23-May-17,"2,191.56","2,320.82","2,178.50",2320.42,1378749952.00,"37,933,704,066"
22-May-17,"2,043.19","2,303.90","2,017.87",2173.40,1942220032.00,"35,525,744,380"
21-May-17,"2,067.03","2,119.08","2,037.50",2041.20,1147859968.00,"33,361,091,114"
20-May-17,"1,984.24","2,084.73","1,974.92",2084.73,961336000.00,"34,068,630,559"
19-May-17,"1,897.37","2,004.52","1,890.25",1987.71,1157289984.00,"32,479,082,015"
18-May-17,"1,818.70","1,904.48","1,807.12",1888.65,894321024.00,"30,856,574,835"
17-May-17,"1,726.73","1,864.05","1,661.91",1839.09,1064729984.00,"30,043,626,195"
16-May-17,"1,741.70","1,785.94","1,686.54",1734.45,959044992.00,"28,330,874,003"
15-May-17,"1,808.44","1,812.80","1,708.54",1738.43,731529024.00,"28,392,885,375"
14-May-17,"1,800.86","1,831.42","1,776.62",1808.91,437196000.00,"29,540,290,794"
13-May-17,"1,723.12","1,812.99","1,651.08",1804.91,579635008.00,"29,471,223,857"
12-May-17,"1,845.76","1,856.15","1,694.01",1724.24,740984000.00,"28,150,631,936"
11-May-17,"1,780.37","1,873.93","1,755.35",1848.57,799489984.00,"30,176,934,751"
10-May-17,"1,756.52","1,788.44","1,719.10",1787.13,915723008.00,"29,170,965,564"
9-May-17,"1,723.89","1,833.49","1,716.30",1755.36,1167920000.00,"28,649,119,972"
8-May-17,"1,596.92","1,723.35","1,596.92",1723.35,1340320000.00,"28,123,369,330"
7-May-17,"1,579.47","1,596.72","1,559.76",1596.71,1080029952.00,"26,053,077,975"
6-May-17,"1,556.81","1,578.80","1,542.50",1578.80,582529984.00,"25,757,608,890"
5-May-17,"1,540.87","1,618.03","1,530.31",1555.45,946035968.00,"25,373,374,563"
4-May-17,"1,490.72","1,608.91","1,490.72",1537.67,933548992.00,"25,080,858,487"
3-May-17,"1,453.78","1,492.77","1,447.49",1490.09,583795968.00,"24,301,634,925"
2-May-17,"1,421.03","1,473.90","1,415.69",1452.82,477337984.00,"23,691,443,738"
1-May-17,"1,348.30","1,434.32","1,348.30",1421.60,713624000.00,"23,179,524,919"
30-Apr-17,"1,321.87","1,347.91","1,314.92",1347.89,413115008.00,"21,975,104,909"
29-Apr-17,"1,317.84","1,327.20","1,315.21",1321.79,422705984.00,"21,547,126,640"
28-Apr-17,"1,317.74","1,331.28","1,292.37",1316.48,527488992.00,"21,457,669,552"
27-Apr-17,"1,281.88","1,319.70","1,281.30",1317.73,449196992.00,"21,475,836,448"
26-Apr-17,"1,265.99","1,294.83","1,265.93",1281.08,329631008.00,"20,876,159,410"
25-Apr-17,"1,250.45","1,267.58","1,249.97",1265.49,242556000.00,"20,619,704,237"
24-Apr-17,"1,209.63","1,250.94","1,209.63",1250.15,235806000.00,"20,367,443,800"
23-Apr-17,"1,231.92","1,232.20","1,203.94",1207.21,258951008.00,"19,665,994,145"
22-Apr-17,"1,222.71","1,235.56","1,208.47",1231.71,249320000.00,"20,062,753,908"
21-Apr-17,"1,229.42","1,235.94","1,215.56",1222.05,272167008.00,"19,903,192,286"
20-Apr-17,"1,211.08","1,240.79","1,208.41",1229.08,315108000.00,"20,015,137,622"
19-Apr-17,"1,212.13","1,215.51","1,205.08",1210.29,288060992.00,"19,707,045,565"
18-Apr-17,"1,193.77","1,217.57","1,193.77",1211.67,270524000.00,"19,727,334,977"
17-Apr-17,"1,183.25","1,194.90","1,172.65",1193.91,253206000.00,"19,436,033,390"
16-Apr-17,"1,172.61","1,187.22","1,172.61",1182.94,183231008.00,"19,255,408,766"
15-Apr-17,"1,167.30","1,188.00","1,164.96",1172.52,203559008.00,"19,083,656,460"
14-Apr-17,"1,170.33","1,190.80","1,159.79",1167.54,254827008.00,"19,000,400,018"
13-Apr-17,"1,201.02","1,205.89","1,156.44",1169.28,351968992.00,"19,026,699,552"
12-Apr-17,"1,204.81","1,207.14","1,196.76",1200.37,288702016.00,"19,530,680,104"
11-Apr-17,"1,187.46","1,208.07","1,187.46",1205.01,216182000.00,"19,604,036,563"
10-Apr-17,"1,187.30","1,190.34","1,179.04",1187.13,215883008.00,"19,310,642,460"
9-Apr-17,"1,176.57","1,197.21","1,171.86",1187.87,242343008.00,"19,320,511,927"
8-Apr-17,"1,172.65","1,184.98","1,162.58",1175.95,209312000.00,"19,124,327,856"
7-Apr-17,"1,178.94","1,186.58","1,163.39",1176.90,317022016.00,"19,137,747,435"
6-Apr-17,"1,125.81","1,188.37","1,125.81",1182.68,511222016.00,"19,229,356,147"
5-Apr-17,"1,134.14","1,135.09","1,113.63",1124.78,414784000.00,"18,285,857,775"
4-Apr-17,"1,145.52","1,156.44","1,120.52",1133.25,436310016.00,"18,421,262,063"
3-Apr-17,"1,102.95","1,151.74","1,102.95",1143.81,580444032.00,"18,591,158,323"
2-Apr-17,"1,080.61","1,107.59","1,075.45",1102.17,514187008.00,"17,911,915,755"
1-Apr-17,"1,071.71","1,091.72","1,061.09",1080.50,289633984.00,"17,557,597,716"
31-Mar-17,"1,026.64","1,074.92","1,026.64",1071.79,447287008.00,"17,414,322,808"
30-Mar-17,"1,042.21","1,049.29","1,020.04",1026.43,352968992.00,"16,675,587,066"
29-Mar-17,"1,046.08","1,055.13","1,015.88",1039.97,298457984.00,"16,893,415,156"
28-Mar-17,"1,044.58","1,064.65","1,027.73",1047.15,326332000.00,"17,008,241,726"
27-Mar-17,972.05,"1,046.40",971.98,1045.77,372535008.00,"16,983,801,541"
26-Mar-17,974.02,"1,007.96",954.19,966.72,303668000.00,"15,698,465,531"
25-Mar-17,936.54,975.76,903.71,972.78,435803008.00,"15,794,781,102"
24-Mar-17,"1,038.45","1,040.47",934.36,937.52,491038016.00,"15,220,718,764"
23-Mar-17,"1,050.05","1,058.01","1,028.93",1038.59,248540000.00,"16,859,314,109"
22-Mar-17,"1,120.65","1,120.65","1,014.21",1049.14,380840992.00,"17,028,630,158"
21-Mar-17,"1,055.36","1,122.43","1,055.36",1120.54,337391008.00,"18,185,299,687"
20-Mar-17,"1,037.24","1,063.03","1,036.68",1054.23,286529984.00,"17,107,266,418"
19-Mar-17,976.73,"1,069.91",976.73,1036.74,406648000.00,"16,821,676,707"
18-Mar-17,"1,099.69","1,114.07",957.66,973.82,621302016.00,"15,798,760,668"
17-Mar-17,"1,180.16","1,180.16","1,099.57",1100.23,706598976.00,"17,847,435,957"
16-Mar-17,"1,251.33","1,257.98","1,152.44",1187.81,638568000.00,"19,265,847,025"
15-Mar-17,"1,240.16","1,251.61","1,239.75",1249.61,297804992.00,"20,265,831,337"
14-Mar-17,"1,232.16","1,244.81","1,220.72",1240.00,245306000.00,"20,107,761,880"
13-Mar-17,"1,221.78","1,237.37","1,217.03",1231.92,380276992.00,"19,974,334,865"
12-Mar-17,"1,176.62","1,226.98","1,175.36",1221.38,227176000.00,"19,801,195,767"
11-Mar-17,"1,116.32","1,193.83","1,116.32",1175.83,283320000.00,"19,060,468,862"
10-Mar-17,"1,189.36","1,270.47","1,077.25",1116.72,563795968.00,"18,100,188,612"
9-Mar-17,"1,150.35","1,197.46","1,141.23",1188.49,212283008.00,"19,261,188,310"
8-Mar-17,"1,223.23","1,232.16","1,148.08",1150.00,332603008.00,"18,635,275,050"
7-Mar-17,"1,273.21","1,275.55","1,204.80",1223.54,291256000.00,"19,824,773,912"
6-Mar-17,"1,267.47","1,276.00","1,264.60",1272.83,153656992.00,"20,620,991,547"
5-Mar-17,"1,254.29","1,267.29","1,238.06",1267.12,134127000.00,"20,526,235,270"
4-Mar-17,"1,277.43","1,279.40","1,230.51",1255.15,183270000.00,"20,329,978,338"
3-Mar-17,"1,250.71","1,280.31","1,250.71",1274.99,315739008.00,"20,649,259,919"
2-Mar-17,"1,224.68","1,262.13","1,215.62",1251.01,368275008.00,"20,258,543,188"
1-Mar-17,"1,180.04","1,222.50","1,179.69",1222.50,229056992.00,"19,794,459,608"
28-Feb-17,"1,180.72","1,193.25","1,171.82",1179.97,184956000.00,"19,103,684,801"
27-Feb-17,"1,163.78","1,181.98","1,163.38",1179.97,131570000.00,"19,101,427,518"
26-Feb-17,"1,144.27","1,167.47","1,130.20",1165.20,116486000.00,"18,860,247,630"
25-Feb-17,"1,170.41","1,174.85","1,124.59",1143.84,139960992.00,"18,511,906,560"
24-Feb-17,"1,172.71","1,200.39","1,131.96",1173.68,330759008.00,"18,992,415,818"
23-Feb-17,"1,117.27","1,176.62","1,116.96",1166.72,189454000.00,"18,877,442,096"
22-Feb-17,"1,114.80","1,125.39","1,100.55",1117.44,136100000.00,"18,077,985,665"
21-Feb-17,"1,079.28","1,117.25","1,076.93",1115.30,186868992.00,"18,041,455,273"
20-Feb-17,"1,048.69","1,080.49","1,041.69",1079.98,109478000.00,"17,468,244,508"
19-Feb-17,"1,054.76","1,056.81","1,043.46",1047.87,77423296.00,"16,946,913,346"
18-Feb-17,"1,049.21","1,061.10","1,046.96",1054.42,99073504.00,"17,051,064,834"
17-Feb-17,"1,026.12","1,053.17","1,025.64",1046.21,136474000.00,"16,916,338,976"
16-Feb-17,"1,007.65","1,033.37","1,007.65",1027.44,122277000.00,"16,610,905,026"
15-Feb-17,"1,006.21","1,008.84","1,001.58",1007.48,89759400.00,"16,286,329,282"
14-Feb-17,991.73,"1,011.51",986.47,1004.55,137946000.00,"16,237,219,721"
13-Feb-17,998.89,"1,002.10",976,990.64,100607000.00,"16,010,322,103"
12-Feb-17,"1,003.52","1,004.76",996.92,999.18,67530000.00,"16,146,290,349"
11-Feb-17,988.9,"1,009.29",982.83,1004.45,102261000.00,"16,229,677,099"
10-Feb-17,995.63,998.91,946.69,988.67,190452000.00,"15,973,053,725"
9-Feb-17,"1,064.70","1,088.99",953.34,994.38,407220000.00,"16,063,448,932"
8-Feb-17,"1,062.32","1,078.97","1,037.49",1063.07,201855008.00,"17,170,799,127"
7-Feb-17,"1,040.14","1,061.93","1,040.14",1061.35,146007008.00,"17,141,080,574"
6-Feb-17,"1,028.40","1,044.64","1,028.16",1038.15,111762000.00,"16,764,422,010"
5-Feb-17,"1,043.52","1,043.63","1,022.37",1027.34,114208000.00,"16,588,240,157"
4-Feb-17,"1,031.33","1,045.90","1,015.16",1042.90,155064000.00,"16,837,411,920"
3-Feb-17,"1,011.46","1,033.87","1,008.79",1029.91,201278000.00,"16,625,849,489"
2-Feb-17,990,"1,013.52",983.22,1011.80,145820992.00,"16,331,615,570"
1-Feb-17,970.94,989.11,970.74,989.02,150110000.00,"15,962,015,276"
31-Jan-17,920.96,972.02,920.96,970.40,164582000.00,"15,659,186,515"
30-Jan-17,920.15,923.05,919.47,920.38,78227296.00,"14,850,351,605"
29-Jan-17,922.07,923.42,919.15,919.50,60851700.00,"14,834,377,926"
28-Jan-17,919.81,923.91,919.81,921.59,68979600.00,"14,866,260,449"
27-Jan-17,918.36,923.22,915.85,919.75,125594000.00,"14,834,831,700"
26-Jan-17,902.4,919.33,902.22,917.59,131958000.00,"14,797,955,301"
25-Jan-17,891.92,903.25,891.69,901.54,120831000.00,"14,537,488,261"
24-Jan-17,910.68,924.15,892.29,892.69,111349000.00,"14,393,026,385"
23-Jan-17,925.5,928.27,916.74,921.01,73588600.00,"14,848,013,909"
22-Jan-17,922.21,937.53,897.56,924.67,116573000.00,"14,905,439,337"
21-Jan-17,895.55,927.37,895.53,921.79,111158000.00,"14,856,911,163"
20-Jan-17,898.17,899.4,887.01,895.03,86728400.00,"14,423,545,371"
19-Jan-17,888.34,904.61,884.34,899.07,105625000.00,"14,486,616,700"
18-Jan-17,909.37,917.5,858.3,886.62,225676992.00,"14,284,036,613"
17-Jan-17,830.95,910.56,830.8,907.94,155095008.00,"14,625,779,851"
16-Jan-17,821.78,834.53,820.27,831.53,82755200.00,"13,393,372,620"
15-Jan-17,818.14,823.31,812.87,821.80,71013600.00,"13,234,840,657"
14-Jan-17,825.14,835.09,812.46,818.41,93063296.00,"13,178,601,992"
13-Jan-17,803.74,829,780,823.98,168968000.00,"13,266,554,392"
12-Jan-17,775.18,826.25,755.76,804.83,222326000.00,"12,956,730,411"
11-Jan-17,908.11,919.45,762.77,777.76,310928992.00,"12,519,135,996"
10-Jan-17,902.44,914.87,901.06,907.68,115808000.00,"14,608,685,049"
9-Jan-17,913.24,913.69,879.81,902.83,141876992.00,"14,528,815,565"
8-Jan-17,908.17,942.72,887.25,911.20,158715008.00,"14,661,966,429"
7-Jan-17,903.49,908.59,823.56,908.59,279550016.00,"14,618,030,536"
6-Jan-17,"1,014.24","1,046.81",883.94,902.20,351876000.00,"14,513,695,758"
5-Jan-17,"1,156.73","1,191.10",910.42,1013.38,510199008.00,"16,300,254,795"
4-Jan-17,"1,044.40","1,159.42","1,044.40",1154.73,344945984.00,"18,571,869,009"
3-Jan-17,"1,021.60","1,044.08","1,021.60",1043.84,185168000.00,"16,786,368,910"
2-Jan-17,998.62,"1,031.39",996.7,1021.75,222184992.00,"16,429,024,775"
1-Jan-17,963.66,"1,003.08",958.7,998.33,147775008.00,"16,050,407,461"
31-Dec-16,960.63,963.74,947.24,963.74,99135104.00,"15,492,554,222"
30-Dec-16,972.53,972.53,934.83,961.24,187474000.00,"15,450,507,055"
29-Dec-16,975.13,979.4,954.5,973.50,199320000.00,"15,645,617,392"
28-Dec-16,934.83,975.92,934.83,975.92,236630000.00,"15,682,769,405"
27-Dec-16,908.35,940.05,904.26,933.20,167308000.00,"14,994,286,713"
26-Dec-16,896.91,913.18,896.9,907.61,123771000.00,"14,581,389,977"
25-Dec-16,899.65,899.65,862.42,896.18,143664992.00,"14,396,194,094"
24-Dec-16,922.18,923.48,886.34,898.82,137727008.00,"14,436,754,927"
23-Dec-16,864.89,925.12,864.68,921.98,275564000.00,"14,807,189,352"
22-Dec-16,834.18,875.78,834.15,864.54,200027008.00,"13,882,988,216"
21-Dec-16,800.64,834.28,799.41,834.28,155576000.00,"13,395,445,163"
20-Dec-16,792.25,801.34,791.5,800.88,99629296.00,"12,857,473,134"
19-Dec-16,790.69,793.61,790.32,792.71,74886400.00,"12,725,090,633"
18-Dec-16,791.01,794.74,788.03,790.53,60524400.00,"12,688,510,068"
17-Dec-16,785.17,792.51,784.86,790.83,78989800.00,"12,691,945,028"
16-Dec-16,778.96,785.03,778.96,784.91,83608200.00,"12,595,490,539"
15-Dec-16,780.07,781.43,777.8,778.09,81580096.00,"12,484,761,985"
14-Dec-16,780.01,782.03,776.84,781.48,75979000.00,"12,534,369,129"
13-Dec-16,780.65,788.46,777.96,780.56,81645600.00,"12,521,776,922"
12-Dec-16,770.04,781.92,770.04,780.09,76571000.00,"12,512,497,969"
11-Dec-16,774.75,774.8,765.41,769.73,57313400.00,"12,344,888,048"
10-Dec-16,773.02,777.09,772.91,774.65,53843100.00,"12,421,967,470"
9-Dec-16,769.94,774.53,769.65,772.79,68705296.00,"12,390,863,077"
8-Dec-16,768.08,774.7,765.95,770.81,80111904.00,"12,357,837,893"
7-Dec-16,764.21,771.54,759.75,768.13,96426096.00,"12,313,376,414"
6-Dec-16,758.72,765.62,758.72,764.22,116218000.00,"12,249,086,971"
5-Dec-16,773.39,773.47,751.71,758.70,106363000.00,"12,159,115,875"
4-Dec-16,771.64,773.87,768.16,773.87,60557900.00,"12,400,766,376"
3-Dec-16,778.25,778.25,764.86,771.16,69547296.00,"12,355,811,709"
2-Dec-16,757.54,781.3,757.54,777.94,127605000.00,"12,462,935,160"
1-Dec-16,746.05,758.28,746.05,756.77,80461904.00,"12,122,431,239"
30-Nov-16,736.28,747.93,736.27,745.69,84070800.00,"11,943,536,630"
29-Nov-16,736.33,737.47,734.56,735.60,68511104.00,"11,780,661,280"
28-Nov-16,732.48,738.01,732.48,735.81,61888600.00,"11,782,628,755"
27-Nov-16,735.44,739.02,731.09,732.03,52601800.00,"11,720,648,987"
26-Nov-16,741.51,742.21,729.63,735.38,54962700.00,"11,772,895,899"
25-Nov-16,740.44,741.65,734.59,741.65,67807600.00,"11,871,816,579"
24-Nov-16,744.62,746.83,733.49,740.29,85919296.00,"11,848,658,575"
23-Nov-16,751.74,752.25,738.92,744.59,76543800.00,"11,916,054,235"
22-Nov-16,739.64,753.87,736.53,751.35,129906000.00,"12,022,735,372"
21-Nov-16,731.27,741.72,730.51,739.25,60802400.00,"11,827,902,946"
20-Nov-16,751.88,755.48,717.94,731.03,154116000.00,"11,695,081,878"
19-Nov-16,751.83,756.24,744.47,751.62,110608000.00,"12,023,262,925"
18-Nov-16,740.71,752.88,736.89,751.59,87363104.00,"12,021,432,968"
17-Nov-16,744.88,755.65,739.51,740.98,108579000.00,"11,850,398,479"
16-Nov-16,711.17,747.61,709.04,744.20,141294000.00,"11,900,441,939"
15-Nov-16,705.79,715.72,705.26,711.62,72038496.00,"11,377,924,616"
14-Nov-16,702,706.28,699.81,705.02,62993000.00,"11,271,073,434"
13-Nov-16,705.2,705.26,687.32,702.03,80318096.00,"11,215,181,107"
12-Nov-16,716.75,717.15,704.03,705.05,64622500.00,"11,262,273,136"
11-Nov-16,715.55,718.32,714.41,716.41,63119700.00,"11,442,241,390"
10-Nov-16,722.84,723.02,711.21,715.53,68807800.00,"11,426,817,526"
9-Nov-16,709.83,740.05,708.61,723.27,132429000.00,"11,548,965,779"
8-Nov-16,703.09,712.99,702.39,709.85,79660800.00,"11,333,339,468"
7-Nov-16,710.74,710.74,699.9,703.13,65047100.00,"11,224,670,783"
6-Nov-16,703.81,714.26,699.56,711.52,59902200.00,"11,357,385,316"
5-Nov-16,703.53,707.51,697.74,703.42,53752300.00,"11,226,736,982"
4-Nov-16,689.12,706.93,685.56,703.23,99907696.00,"11,222,575,748"
3-Nov-16,742.35,745.77,678.16,688.70,172808000.00,"10,989,660,280"
2-Nov-16,730.07,740.83,722.35,740.83,84865200.00,"11,820,110,421"
1-Nov-16,701.34,736.45,701.34,729.79,130527000.00,"11,642,863,554"
31-Oct-16,702.64,709.29,691.68,700.97,97064400.00,"11,181,852,070"
30-Oct-16,714.12,714.12,696.47,701.86,100665000.00,"11,194,834,676"
29-Oct-16,690.29,720.4,690.05,714.48,134760992.00,"11,394,596,830"
28-Oct-16,688,690.44,684.16,689.65,81145504.00,"10,997,420,362"
27-Oct-16,678.21,688.59,678.04,688.31,96105296.00,"10,974,828,655"
26-Oct-16,657.68,679.73,657.68,678.30,88877104.00,"10,813,913,071"
25-Oct-16,654,664.42,653.7,657.59,90378800.00,"10,482,565,592"
24-Oct-16,657.16,657.25,652.59,653.76,62218200.00,"10,420,469,172"
23-Oct-16,657.62,661.13,653.89,657.07,54474600.00,"10,472,100,602"
22-Oct-16,633.14,658.2,632.85,657.29,78556496.00,"10,474,463,658"
21-Oct-16,630.83,634.09,630.69,632.83,55951000.00,"10,083,501,603"
20-Oct-16,630.66,631.92,628.26,630.86,56957300.00,"10,050,854,099"
19-Oct-16,638.13,638.87,628.01,630.52,69381696.00,"10,044,471,117"
18-Oct-16,639.41,640.74,636,637.96,65546700.00,"10,162,029,114"
17-Oct-16,641.82,642.33,638.66,639.19,58063600.00,"10,180,488,274"
16-Oct-16,639.08,642.9,638.9,641.63,40298100.00,"10,218,348,388"
15-Oct-16,640.31,642.1,637.39,638.65,39035400.00,"10,169,814,232"
14-Oct-16,637.01,641.28,637.01,640.38,58144600.00,"10,196,303,437"
13-Oct-16,636.03,638.83,635.03,636.79,61620700.00,"10,138,078,870"
12-Oct-16,640.87,641.34,635.97,636.19,92370200.00,"10,127,644,784"
11-Oct-16,619.24,642.08,618.5,641.07,103590000.00,"10,204,214,839"
10-Oct-16,616.82,621.32,616.2,618.99,67481104.00,"9,851,764,897"
9-Oct-16,619.17,619.2,616.61,616.75,39243400.00,"9,815,156,618"
