Date,BIZD,BLOK,DBO,GLD,IWM,SHY,SPY,STIP,USRT,UUP,VGLT,VWO
2005-12-15,,,,50.2400016784668,55.60861587524414,63.09077835083008,94.5230484008789,,,,,20.603639602661133
2005-12-16,,,,50.09000015258789,55.41258239746094,63.13005447387695,94.21881103515625,,,,,20.525226593017578
2005-12-19,,,,50.220001220703125,54.726470947265625,63.09077835083008,93.73417663574219,,,,,20.57636833190918
2005-12-20,,,,49.040000915527344,54.71016311645508,63.082942962646484,93.82362365722656,,,,,20.678651809692383
2005-12-21,,,,49.369998931884766,55.37175369262695,63.082942962646484,93.9727554321289,,,,,20.988922119140625
2005-12-22,,,,50.13999938964844,55.73336410522461,63.13798141479492,94.46489715576172,,,,,20.968456268310547
2005-12-23,,,,50.119998931884766,55.86455154418945,63.169349670410156,94.51708221435547,,,,,21.115060806274414
2005-12-27,,,,50.63999938964844,55.028194427490234,63.177162170410156,93.55521392822266,,,,,20.971759796142578
2005-12-28,,,,51.470001220703125,55.35616683959961,63.255149841308594,93.76398468017578,,,,,20.985641479492188
2005-12-29,,,,51.470001220703125,55.06098556518555,63.20791244506836,93.34645080566406,,,,,21.15566635131836
2005-12-30,,,,51.58000183105469,54.708404541015625,63.18431854248047,92.83940887451172,,,,,21.124435424804688
2006-01-03,,,,53.119998931884766,55.79895782470703,63.27092361450195,94.47235107421875,,,,,21.825345993041992
2006-01-04,,,,53.29999923706055,56.10234832763672,63.33400344848633,94.91976165771484,,,,,22.1098690032959
2006-01-05,,,,52.34000015258789,56.40573501586914,63.27879333496094,94.9793930053711,,,,,22.130695343017578
2006-01-06,,,,53.720001220703125,57.078121185302734,63.29456329345703,95.76974487304688,,,,,22.49155616760254
2006-01-09,,,,54.599998474121094,57.45529556274414,63.30240249633789,96.01580047607422,,,,,22.685867309570312
2006-01-10,,,,54.060001373291016,57.971885681152344,63.23943328857422,96.11275482177734,,,,,22.484615325927734
2006-01-11,,,,54.529998779296875,57.873512268066406,63.23943328857422,96.41844940185547,,,,,22.644227981567383
2006-01-12,,,,54.43000030517578,57.66849899291992,63.27092361450195,96.03817749023438,,,,,22.512374877929688
2006-01-13,,,,55.439998626708984,57.693084716796875,63.39697265625,95.94872283935547,,,,,22.543603897094727
2006-01-17,,,,55.2599983215332,57.42249298095703,63.37330627441406,95.68773651123047,,,,,22.113340377807617
2006-01-18,,,,54.06999969482422,57.29948043823242,63.36547088623047,95.30744934082031,,,,,21.99883460998535
2006-01-19,,,,55.59000015258789,58.217864990234375,63.37330627441406,95.67285919189453,,,,,22.616464614868164
2006-01-20,,,,55.20000076293945,57.5536994934082,63.39697265625,93.92803955078125,,,,,22.01618194580078
2006-01-23,,,,55.77000045776367,57.734092712402344,63.404823303222656,94.26358795166016,,,,,22.370107650756836
2006-01-24,,,,55.72999954223633,58.38188934326172,63.38908386230469,94.36051940917969,,,,,22.678918838500977
2006-01-25,,,,56.13999938964844,58.529441833496094,63.30240249633789,94.44251251220703,,,,,22.68933868408203
2006-01-26,,,,55.880001068115234,59.3740234375,63.31028366088867,94.96444702148438,,,,,23.03632164001465
2006-01-27,,,,55.630001068115234,59.66923141479492,63.263057708740234,95.84432220458984,,,,,23.48740005493164
2006-01-30,,,,56.68000030517578,59.49701690673828,63.29456329345703,95.76974487304688,,,,,23.445762634277344
2006-01-31,,,,56.70000076293945,59.32482147216797,63.29456329345703,95.06888580322266,,,,,23.58108901977539
2006-02-01,,,,56.70000076293945,59.939796447753906,63.23689270019531,95.73249053955078,,,,,23.657426834106445
2006-02-02,,,,56.97999954223633,59.037841796875,63.23689270019531,94.62149810791016,,,,,23.074493408203125
2006-02-03,,,,56.5,58.857452392578125,63.268497467041016,94.15174102783203,,,,,22.828128814697266
2006-02-06,,,,56.720001220703125,59.38220977783203,63.23689270019531,94.39778900146484,,,,,23.3173770904541
2006-02-07,,,,54.599998474121094,58.4228630065918,63.2447624206543,93.56268310546875,,,,,22.842012405395508
2006-02-08,,,,54.83000183105469,58.79182815551758,63.22106170654297,94.4126968383789,,,,,22.86629295349121
2006-02-09,,,,56.18000030517578,58.48844909667969,63.205322265625,94.25611114501953,,,,,22.87323760986328
2006-02-10,,,,54.790000915527344,58.365455627441406,63.157859802246094,94.4276123046875,,,,,22.90446662902832
2006-02-13,,,,53.720001220703125,57.980072021484375,63.205322265625,94.25611114501953,,,,,22.3944034576416
2006-02-14,,,,54.4900016784668,58.65243148803711,63.205322265625,95.25526428222656,,,,,22.848953247070312
2006-02-15,,,,53.7599983215332,59.169029235839844,63.19733428955078,95.5907974243164,,,,,22.814245223999023
2006-02-16,,,,54.52000045776367,59.693843841552734,63.2447624206543,96.3066177368164,,,,,23.213281631469727
2006-02-17,,,,54.959999084472656,59.570838928222656,63.29218292236328,96.04561614990234,,,,,23.26186180114746
